match_id,team_id,shot_number,player1_id,shot_type
35549,10261,7,479020,blocked_shot
35549,10261,10,24890,blocked_shot
35549,10261,13,479020,blocked_shot
35549,10261,16,94550,blocked_shot
35549,10261,19,104482,blocked_shot
35549,10261,22,30929,header
35549,10172,25,127133,blocked_shot
35549,10261,28,199834,blocked_shot
35549,10172,31,187266,shot
35549,10261,34,24890,deflected
35549,10261,37,570431,blocked_shot
35549,10261,40,33852,shot
35549,10261,43,94550,shot
35549,10261,46,479020,shot
35549,10261,49,46700,big chance blocked
35549,10261,52,30929,blocked_header
35549,10261,55,264840,volley
35549,10261,58,46700,direct_freekick
34706,8466,1,279490,blocked_shot
34706,8466,4,41280,shot
34706,8466,7,303339,shot
34706,8466,10,279490,shot
34706,8466,13,41280,shot
34706,10252,16,32870,distance
34706,8466,19,41280,blocked_header
34706,8466,22,23293,shot
34706,8466,25,41280,blocked_shot
34706,8466,28,72665,header
34706,10252,31,257847,blocked_shot
34706,10252,34,23264,big chance shot
34706,10252,37,23264,shot
59452,8472,1,35443,direct_freekick
59452,8197,4,286119,blocked_shot
59452,8472,7,38759,volley
59452,8197,10,23571,shot
59452,8472,13,35443,indirect freekick
59452,8472,16,169721,blocked_shot
59452,8197,19,26554,blocked_shot
59452,8472,22,30348,deflected
59452,8197,25,278343,blocked_shot
59452,8472,28,180330,blocked_shot
59452,8472,31,24159,shot
32763,10003,1,26344,distance
32763,8456,4,37412,blocked_shot
32763,10003,7,23305,shot
32763,8456,10,37459,blocked_shot
32763,8456,13,30631,blocked_shot
32763,8456,16,156551,header
32763,8456,19,30631,shot
32763,10003,22,127130,distance
32763,10003,25,24948,distance
32763,8456,28,33991,shot
32763,8456,31,38807,blocked_shot
32763,8456,34,37459,shot
32763,8456,37,33991,shot
32763,8456,40,37459,big chance shot
32763,8456,43,156551,header
32763,10003,46,155050,big chance header
32763,10003,49,26344,big chance header
32763,10003,52,28108,blocked_shot
42061,8667,1,101969,blocked_shot
42061,8586,4,174850,blocked_shot
42061,8667,7,105548,blocked_shot
42061,8667,10,105548,bicycle_kick
42061,8667,13,21864,shot
42061,8586,16,194165,shot
34185,8659,1,172841,shot
34185,8455,4,604982,blocked_shot
34185,8455,7,30613,shot
34185,8455,10,107417,blocked_shot
34185,8455,13,41167,direct_freekick
34185,8659,16,23257,shot
34185,8455,19,39987,blocked_shot
34185,8659,22,24171,shot
34185,8455,25,115067,big chance shot
34185,8455,28,107417,blocked_shot
57491,8668,1,24006,shot
57491,8654,4,195927,distance
57491,8654,7,30892,blocked_shot
57491,8668,10,181276,blocked_shot
57491,8654,13,30892,distance
57491,8654,16,23678,blocked_shot
57491,8654,19,34543,blocked_shot
57491,8668,22,101192,blocked_shot
57491,8654,25,23678,distance
57491,8654,28,195927,blocked_shot
57491,8668,31,101192,blocked_shot
57491,8668,34,181276,deflected
57491,8668,37,181276,shot
57491,8668,40,181276,blocked_header
57491,8668,43,181276,big chance blocked
52955,9825,1,31013,blocked_shot
52955,9825,4,50047,shot
52955,9825,7,50047,blocked_shot
52955,9825,10,31013,shot
52955,9825,13,143793,shot
52955,9825,16,35606,shot
52955,9825,19,50047,blocked_shot
52955,9825,22,31013,shot
52955,9825,25,31013,shot
52955,8659,28,24171,deflected
52955,9825,31,37436,distance
52955,8659,34,25666,shot
52955,9825,37,50047,distance
52955,8659,40,239807,blocked_shot
52955,8659,43,23257,shot
52955,8659,46,23257,blocked_shot
52955,8659,49,43247,distance
52955,8659,52,25075,distance
42058,8191,1,191869,direct_freekick
42058,8191,4,214426,header
42058,10252,7,23264,deflected
42058,10252,10,148315,deflected
42058,10252,13,148315,header
42058,8191,16,214426,blocked_shot
42058,10252,19,182223,big chance shot
42058,10252,22,23264,shot
42058,8191,25,32304,shot
42058,10252,28,78324,distance
42058,10252,31,29581,distance
50683,8455,1,30822,blocked_shot
50683,8455,4,30822,blocked_shot
50683,8455,7,107417,blocked_header
50683,8472,10,35443,direct_freekick
50683,8455,13,31306,volley
50683,8472,16,30348,shot
50683,8455,19,94086,blocked_shot
50683,8455,22,72541,blocked_shot
50683,8472,25,30348,shot
50683,8472,28,30348,blocked_shot
50683,8472,31,109058,distance
50683,8455,34,39987,blocked_shot
50683,8472,37,30348,shot
50683,8455,40,23783,shot
50683,8455,43,39987,shot
50683,8455,46,39987,blocked_shot
50683,8455,49,94086,header
50683,8455,52,107417,shot
50683,8472,55,30348,shot
50683,8472,58,169721,shot
50683,8472,61,169721,direct_freekick
41788,9826,1,198510,deflected
41788,10003,4,46008,header
41788,9826,7,198510,shot
41788,9826,10,35345,shot
41788,9826,13,8985,blocked_shot
41788,9826,16,160194,blocked_shot
41788,10003,19,28108,distance
41788,9826,22,35523,header
41788,9826,25,8985,header
41788,9826,28,35345,distance
41788,10003,31,313668,blocked_shot
41788,9826,34,35345,volley
46232,8586,1,110189,blocked_shot
46232,8586,4,194165,blocked_shot
46232,8586,7,194165,blocked_shot
46232,8586,10,174850,big chance shot
46232,8668,13,26151,big chance shot
46232,8586,16,110189,deflected
46232,8586,19,41008,blocked_shot
46232,8586,22,194165,blocked_shot
46232,8668,25,26151,blocked_shot
46232,8586,28,194165,blocked_shot
46232,8586,31,157723,deflected
46232,8586,34,110189,deflected
46232,8668,37,181276,blocked_shot
38397,8667,1,8922,header
38397,8667,4,111930,header
38397,10260,7,161035,deflected
38397,10260,10,449241,blocked_shot
38397,10260,13,164676,blocked_shot
38397,8667,16,24656,blocked_shot
38397,8667,19,8922,big chance shot
38397,8667,22,24531,blocked_shot
38397,8667,25,105548,blocked_shot
38397,8667,28,21864,distance
38397,10260,31,30829,direct_freekick
38397,8667,34,24531,header
53987,8197,1,278343,shot
53987,10172,4,24205,blocked_shot
53987,8197,7,286119,header
53987,10172,10,187266,deflected
53987,10172,13,187266,distance
53987,8197,16,278343,blocked_shot
53987,10172,19,127133,blocked_shot
53987,10172,22,187266,blocked_shot
53987,10172,25,187266,blocked_shot
50407,8466,1,41280,header
50407,8466,4,23293,big chance shot
50407,8456,7,36615,shot
50407,8456,10,37412,big chance shot
50407,8456,13,37459,blocked_shot
50407,8456,16,37412,big chance shot
50407,8466,19,166676,blocked_shot
50407,8456,22,37412,big chance shot
50407,8456,25,30631,header
50407,8466,28,23293,distance
50407,8466,31,279490,blocked_shot
50407,8466,34,303339,header
50407,8466,37,23293,shot
50407,8466,40,46010,blocked_shot
50407,8456,43,33991,blocked_shot
44781,10261,1,104482,deflected
44781,10261,4,33852,blocked_shot
44781,8654,7,30892,big chance shot
44781,10261,10,161420,blocked_shot
44781,10261,13,46700,blocked_header
31943,10194,1,39109,blocked_shot
31943,10194,4,39109,shot
31943,10194,7,33881,big chance shot
31943,10194,10,39109,blocked_shot
31943,8650,13,22764,blocked_header
31943,8650,16,156008,blocked_shot
31943,8650,19,47558,shot
31943,8650,22,184536,blocked_shot
31943,8650,25,37234,big chance header
31943,8650,28,30618,shot
31943,8650,31,184536,distance
31943,10194,34,25550,shot
31943,8650,37,37234,distance
32961,9825,1,50047,shot
32961,9825,4,75489,shot
32961,8456,7,30631,blocked_shot
32961,8456,10,37459,big chance shot
32961,8456,13,33991,shot
32961,9825,16,113836,shot
32961,8456,19,37412,shot
32961,8456,22,33991,shot
32961,9825,25,113836,shot
32961,8456,28,26181,shot
32961,8456,31,37459,blocked_shot
32961,8456,34,15403,big chance shot
35199,8455,1,19243,shot
35199,10003,4,38831,blocked_shot
35199,8455,7,30613,blocked_shot
35199,8455,10,115067,header
35199,8455,13,178812,direct_freekick
35199,10003,16,38831,blocked_shot
35199,8455,19,128864,shot
35199,8455,22,107417,blocked_shot
35199,8455,25,115067,blocked_shot
35199,8455,28,107417,distance
35199,8455,31,19243,blocked_shot
35199,10003,34,26344,shot
35199,8455,37,107417,distance
35199,8455,40,31306,blocked_shot
35199,8455,43,128864,big chance shot
35199,8455,46,31306,shot
51937,9826,1,198510,shot
51937,8191,4,32304,blocked_shot
51937,9826,7,35345,shot
51937,8191,10,37240,shot
51937,8191,13,32304,blocked_shot
51937,8191,16,37240,shot
51937,8191,19,25415,shot
51937,8191,22,191869,blocked_shot
51937,8191,25,25415,indirect freekick
51937,9826,28,8985,blocked_shot
52933,8654,1,192899,blocked_shot
52933,8654,4,37169,blocked_shot
52933,8667,7,40015,blocked_shot
52933,8654,10,18506,blocked_shot
52933,8654,13,195927,blocked_shot
52933,8654,16,192899,big chance shot
52933,8667,19,105548,distance
52933,8654,22,18506,blocked_shot
52933,8667,25,105548,big chance volley
52933,8654,29,30892,blocked_shot
52933,8667,32,8922,header
52933,8654,35,192899,big chance header
52933,8654,38,30892,distance
52933,8667,41,357880,distance
52933,8667,44,231801,shot
52933,8654,47,41232,blocked_shot
52933,8654,50,195927,big chance header
50631,10252,1,30890,blocked_shot
50631,8650,4,94043,header
50631,10252,7,184360,blocked_shot
50631,8650,10,184536,blocked_shot
50631,8650,13,184536,blocked_shot
50631,8650,16,156008,blocked_shot
50631,8650,19,184536,blocked_shot
50631,8650,22,114268,blocked_shot
33065,10260,1,164676,blocked_shot
33065,10172,4,127133,big chance shot
33065,10260,7,30829,blocked_shot
33065,10172,10,187266,blocked_shot
33065,10172,13,38820,shot
33065,10260,16,41468,deflected
33065,10172,19,38820,blocked_shot
33065,10260,22,30843,big chance volley
33065,10260,25,161012,distance
33065,10260,28,22543,big chance shot
33065,10260,31,30829,distance
33065,10260,34,449241,shot
39190,8466,1,41280,distance
39190,10261,4,94550,big chance shot
39190,10261,7,160243,distance
39190,8466,10,94267,shot
39190,8466,13,166676,shot
39190,10261,16,31292,big chance header
39190,10261,19,240236,distance
36573,10194,1,33881,shot
36573,10194,4,23253,distance
36573,10194,7,96643,distance
36573,10194,10,96643,blocked_shot
36573,10194,13,47418,blocked_shot
36573,10194,16,109621,header
36573,10194,19,40695,blocked_shot
36573,10194,22,72735,shot
36573,10194,25,106228,shot
37569,8586,1,46353,shot
37569,8586,4,30960,distance
37569,8586,7,110189,shot
37569,8586,10,26108,blocked_shot
37569,8586,13,157723,blocked_shot
37569,8586,16,30960,blocked_shot
37569,8586,19,30960,shot
37569,8586,22,30960,blocked_shot
37569,8472,25,169721,blocked_shot
37569,8472,28,169721,blocked_shot
37569,8586,31,157723,blocked_shot
37569,8472,34,169721,blocked_shot
37569,8586,37,174850,blocked_shot
56892,8659,1,265918,blocked_shot
56892,8659,4,23257,blocked_shot
56892,8668,7,32448,blocked_shot
56892,8659,10,25075,blocked_shot
56892,8659,13,32734,blocked_shot
56892,8668,16,181276,shot
56892,8659,19,115160,blocked_shot
56892,8668,22,24006,big chance shot
56892,8659,25,25075,shot
56892,8668,28,24006,big chance shot
56892,8659,31,239807,shot
56892,8659,34,25643,volley
40057,10252,1,78324,shot
40057,9825,4,113836,blocked_shot
40057,10252,7,161414,big chance header
40057,9825,10,37436,blocked_shot
40057,9825,13,78513,blocked_shot
40057,9825,16,113836,shot
40057,10252,19,23264,blocked_shot
40057,10252,22,161414,blocked_shot
33175,8191,1,191869,distance
33175,8191,4,27568,shot
33175,8472,7,167634,shot
33175,8191,10,25415,shot
33175,8472,13,109058,header
33175,8472,16,188540,header
33175,8472,19,169721,distance
33175,8472,22,109058,distance
33175,8472,25,109058,header
33175,8472,28,169721,blocked_shot
33175,8191,31,27568,shot
33175,8191,34,25415,blocked_shot
53714,9826,1,8985,blocked_shot
53714,8668,4,24006,shot
53714,9826,7,35345,blocked_shot
53714,9826,10,22929,blocked_shot
53714,8668,13,24846,blocked_shot
53714,8668,16,181276,blocked_shot
53714,8668,19,33639,blocked_shot
53714,9826,22,23837,blocked_shot
53714,8668,25,181276,blocked_shot
53714,8668,28,24006,distance
38237,10260,1,30843,shot
38237,10260,4,22543,blocked_shot
38237,10260,7,161012,distance
38237,10260,10,30829,blocked_shot
38237,8197,13,22894,blocked_shot
38237,10260,16,30829,blocked_shot
38237,8197,19,173317,blocked_shot
59564,8456,1,36615,header
59564,8455,4,23783,blocked_shot
59564,8456,7,15403,blocked_shot
59564,8456,10,37412,shot
59564,8456,13,16351,blocked_shot
59564,8456,16,37412,shot
59564,8455,19,30613,blocked_shot
59564,8455,22,19243,header
59564,8456,25,30631,blocked_shot
46987,10261,1,199834,shot
46987,10261,4,199834,blocked_shot
46987,10261,7,160243,big chance shot
46987,10261,10,31292,big chance header
46987,8667,13,8922,shot
46987,10261,16,160243,blocked_shot
46987,10261,19,161420,blocked_shot
46987,10261,22,199834,big chance shot
46987,10261,25,199834,shot
46987,10261,28,38373,deflected
46987,8667,31,24656,blocked_shot
46987,10261,34,199834,blocked_shot
46987,10261,37,199834,deflected
46987,10261,40,46700,blocked_shot
38706,10172,1,50661,distance
38706,10194,4,106228,shot
38706,10172,7,149917,blocked_shot
38706,10172,10,176889,header
38706,10172,13,149917,blocked_shot
38706,10172,16,127133,blocked_shot
38706,10172,19,38820,blocked_shot
38706,10194,22,37194,shot
38706,10172,25,109638,header
38706,10172,28,187266,blocked_shot
38706,10172,31,38820,distance
38706,10194,34,23253,blocked_shot
40271,10003,1,38831,shot
40271,10003,4,143365,header
40271,8466,7,41280,header
40271,8466,10,157838,shot
40271,8466,13,94267,direct_freekick
58566,8659,1,33086,blocked_shot
58566,8659,4,25075,distance
58566,8659,7,169162,blocked_shot
58566,8586,10,157723,deflected
58566,8659,13,239807,shot
58566,8659,16,24171,distance
58566,8586,19,37506,shot
58566,8586,22,361315,blocked_shot
51773,8654,1,155782,distance
51773,8654,4,195927,header
51773,8654,7,30892,deflected
51773,8650,10,108808,blocked_shot
51773,8654,13,195927,direct_freekick
51773,8654,16,195927,shot
51773,8654,19,195927,blocked_shot
51773,8654,22,195927,blocked_shot
51773,8650,25,246575,blocked_shot
51773,8650,28,184822,shot
51773,8654,31,192899,blocked_shot
51773,8650,34,108808,distance
51773,8650,37,184822,distance
51773,8650,40,108808,shot
51773,8650,43,94043,header
49393,9825,1,75489,shot
49393,9825,4,143793,blocked_shot
49393,9825,7,113836,blocked_shot
49393,9825,10,113836,shot
49393,8586,13,30960,header
49393,9825,16,196386,deflected
49393,9825,19,143793,shot
49393,8586,22,160448,shot
49393,8586,25,111800,blocked_shot
49393,8586,28,37762,header
49393,9825,31,196386,shot
49393,9825,34,196386,deflected
49393,8586,37,30960,shot
49393,9825,40,37436,blocked_shot
49393,9825,43,36378,big chance shot
49393,9825,46,35606,blocked_shot
49393,8586,49,157723,direct_freekick
49393,9825,52,35606,big chance header
49393,9825,55,113836,blocked_shot
49393,9825,58,35606,header
49393,9825,61,425255,blocked_shot
52157,8455,1,94086,shot
52157,8455,4,23783,header
52157,8455,7,30613,blocked_shot
52157,8455,10,19243,header
52157,10252,13,184360,blocked_shot
52157,8455,16,19243,header
52157,8455,19,128864,blocked_shot
52157,10252,22,32870,distance
52157,8455,25,19243,shot
52157,8455,28,178812,blocked_shot
58206,8197,1,286119,big chance shot
58206,9826,4,24157,header
58206,9826,7,8985,distance
58206,9826,10,23030,header
58206,9826,13,35345,distance
58206,9826,16,160194,blocked_shot
58206,8197,19,23190,shot
58206,8197,22,26554,header
58206,9826,25,160194,shot
58206,9826,28,160194,shot
58206,8197,31,26554,blocked_shot
37800,8456,1,37412,shot
37800,8456,4,15403,blocked_shot
37800,8456,7,37459,blocked_shot
37800,8667,10,105548,header
37800,8667,13,24656,distance
37800,8456,16,37412,blocked_header
37800,8667,19,8922,distance
37800,8456,22,36615,distance
37800,8667,25,190872,shot
37800,8456,28,38807,shot
37800,8456,31,30631,blocked_shot
57669,8650,1,108808,blocked_shot
57669,8650,4,246575,shot
57669,8650,7,314605,blocked_shot
57669,8650,10,246575,blocked_shot
57669,8650,13,108808,direct_freekick
57669,8650,16,37234,header
57669,8668,19,212866,blocked_shot
57669,8650,22,108808,blocked_shot
57669,8668,25,181276,distance
57669,8650,28,108808,blocked_shot
57669,8650,31,156008,shot
57669,8668,34,181276,distance
57669,8650,37,108808,distance
57669,8650,40,246575,shot
57669,8668,43,32448,blocked_shot
57669,8668,46,32705,distance
57669,8650,49,246575,blocked_shot
57669,8650,52,184536,blocked_shot
57669,8650,55,156008,distance
57669,8668,58,101192,blocked_shot
50740,10260,1,30829,blocked_header
50740,10260,4,30829,blocked_shot
50740,10260,7,22543,distance
50740,8654,10,192899,shot
58615,8466,1,303339,shot
58615,8466,4,166676,shot
58615,8466,7,303339,shot
58615,8466,10,94267,shot
58615,8466,13,303339,big chance header
58615,8466,16,23293,shot
58615,8466,19,94267,blocked_shot
30469,10261,1,104482,blocked_shot
30469,10261,4,31292,blocked_header
30469,10261,7,104482,distance
30469,10194,10,110148,big chance blocked
30469,10194,13,109621,blocked_shot
30469,10194,16,39109,direct_freekick
30469,10194,19,106228,shot
30469,10261,22,94550,blocked_shot
30469,10194,25,95434,blocked_shot
30469,10194,28,110148,blocked_shot
34708,8472,1,109058,shot
34708,8472,4,114218,blocked_shot
34708,8472,7,169721,shot
34708,8472,10,188540,shot
34708,10003,13,157729,distance
34708,8472,16,118929,distance
38491,8191,1,38880,blocked_shot
38491,8659,4,32734,blocked_shot
38491,8191,7,191869,blocked_shot
38491,8191,10,32148,distance
38491,8659,13,25075,deflected
38491,8659,16,25075,blocked_shot
38491,8659,19,24171,blocked_shot
38491,8659,22,24171,header
38491,8659,25,32734,distance
38491,8659,28,23257,blocked_shot
38491,8191,31,37240,blocked_shot
38491,8659,34,33468,big chance blocked
38491,8659,37,239807,blocked_shot
38491,8659,40,239807,blocked_shot
38491,8191,43,27568,big chance header
38491,8191,46,32304,blocked_shot
38491,8191,49,32148,shot
44945,8456,1,16351,blocked_shot
44945,8456,4,36615,blocked_shot
44945,8456,7,37412,blocked_shot
44945,10252,10,184360,shot
44945,8456,13,37412,blocked_shot
44945,10252,16,184360,deflected
44945,8456,19,15403,blocked_shot
44945,8456,22,15403,blocked_header
44945,8456,25,15403,blocked_header
44945,10252,28,30352,big chance shot
44945,8456,31,37459,big chance shot
44945,8456,34,37459,shot
44945,8456,37,37412,shot
44945,8456,40,156551,header
44945,8456,43,30631,blocked_shot
44945,8456,46,30631,shot
44945,8456,49,30509,blocked_shot
43046,8455,1,107417,distance
43046,8455,4,30613,blocked_shot
43046,8455,7,23783,blocked_shot
43046,9825,10,23688,blocked_shot
43046,9825,13,35606,blocked_shot
43046,9825,16,32118,blocked_shot
50901,8667,1,24656,blocked_shot
50901,9826,4,35345,blocked_shot
50901,8667,7,105548,blocked_shot
50901,8667,10,40015,deflected
50901,8667,13,8922,blocked_shot
50901,8667,16,8922,blocked_shot
50901,8667,19,24656,blocked_shot
50901,9826,22,28901,blocked_shot
50901,9826,25,160194,distance
50901,9826,28,363340,blocked_shot
50901,9826,31,23030,header
50901,8667,34,24656,blocked_shot
57670,8197,1,173317,distance
57670,8197,4,22894,header
57670,8197,7,22894,blocked_shot
57670,8197,10,278343,distance
57670,8191,13,27568,header
57670,8197,16,23571,blocked_header
57670,8197,19,278343,blocked_shot
57670,8191,22,107280,distance
57670,8197,25,278343,blocked_shot
57670,8197,28,286119,distance
57670,8197,31,23571,big chance header
57670,8191,34,107280,blocked_shot
57670,8197,37,173408,blocked_shot
35933,8650,1,30618,blocked_shot
35933,8650,4,246575,blocked_shot
35933,8650,7,37234,shot
35933,8650,10,39225,shot
35933,8659,13,239807,distance
35933,8650,16,39225,blocked_shot
35933,8659,19,33468,distance
35933,8650,22,184536,blocked_shot
35933,8650,25,30618,blocked_shot
35933,8659,28,239807,header
35933,8650,31,30618,shot
35933,8650,34,108808,shot
35933,8650,37,114268,blocked_shot
35933,8650,40,108808,shot
58148,10260,1,22543,header
58148,10260,4,46509,blocked_shot
58148,10260,7,46509,direct_freekick
58148,8668,10,181276,blocked_header
58148,8668,13,23268,big chance header
58148,10260,16,46509,distance
58148,8668,19,24006,shot
58148,8668,22,24006,shot
58148,8668,25,23782,blocked_shot
58148,8668,28,193859,distance
32871,10194,1,109621,distance
32871,10194,4,39109,direct_freekick
32871,10194,7,30830,volley
32871,8472,10,180330,blocked_shot
32871,8472,13,169721,blocked_shot
32871,10194,16,95434,deflected
32871,10194,19,95434,shot
32298,10003,1,143365,big chance volley
32298,10003,4,143365,big chance shot
32298,10003,7,143365,big chance shot
32298,10261,10,104482,blocked_shot
32298,10261,13,161420,blocked_shot
32298,10003,16,28108,big chance shot
32298,10261,19,104482,distance
33216,8586,1,37762,big chance header
33216,8586,4,157723,blocked_shot
33216,8466,7,46893,blocked_shot
33216,8586,10,174850,distance
33216,8586,13,157723,distance
33216,8466,16,41280,distance
33216,8466,19,94267,direct_freekick
33216,8466,22,303339,blocked_shot
33216,8586,25,361315,blocked_shot
33216,8466,28,166676,big chance shot
49078,8654,1,18506,blocked_shot
49078,10172,4,187266,shot
49078,8654,7,41232,blocked_shot
49078,8654,10,18506,blocked_shot
49078,10172,13,24209,blocked_shot
49078,10172,16,38820,direct_freekick
49078,8654,19,109897,header
49078,10172,22,149917,distance
49078,8654,25,23933,big chance shot
49078,10172,28,47394,blocked_shot
34417,8667,1,357880,header
34417,9825,4,113836,shot
34417,9825,7,50047,shot
34417,9825,10,37436,distance
34417,9825,13,37436,blocked_shot
34417,9825,16,50047,shot
34417,9825,19,196386,blocked_shot
34417,8667,22,24656,blocked_shot
34417,9825,25,196386,blocked_shot
34417,9825,28,37436,blocked_shot
34417,9825,31,50047,big chance blocked
34417,9825,34,37436,blocked_shot
34417,9825,37,50047,big chance header
34417,8667,40,190872,shot
34417,9825,43,37436,shot
34417,9825,46,78513,shot
55214,8191,1,32304,shot
55214,8654,4,23678,blocked_shot
55214,8191,7,107280,shot
55214,8654,10,155782,shot
59044,9826,1,24157,big chance shot
59044,8455,4,107417,deflected
59044,8455,7,30627,header
59044,8455,10,94086,blocked_shot
59044,9826,13,35345,shot
59044,9826,16,8985,distance
59044,8455,19,128864,shot
59044,8455,22,128864,shot
56314,8668,1,24006,blocked_shot
56314,8668,4,215384,blocked_shot
56314,8668,7,181276,blocked_shot
56314,10252,10,160713,distance
56314,8668,13,215384,shot
56314,10252,16,148315,blocked_header
56314,8668,19,32705,blocked_shot
56314,8668,22,77690,shot
56314,10252,25,148315,blocked_shot
56314,10252,28,30352,blocked_shot
56314,8668,31,181276,blocked_shot
56314,8668,34,24006,shot
56314,8668,37,181276,blocked_shot
56314,10252,40,184360,header
56314,10252,43,23264,shot
56314,8668,46,24156,blocked_shot
55597,8586,1,160448,big chance shot
55597,8456,4,37412,big chance shot
55597,8456,7,37412,big chance shot
55597,8586,10,157723,distance
55597,8586,13,174850,blocked_shot
55597,8586,16,160448,volley
55597,8586,19,41365,blocked_shot
55597,8456,22,33991,shot
55597,8456,25,38807,distance
55597,8586,28,41365,blocked_shot
55597,8456,31,37412,distance
55597,8456,34,37412,big chance blocked
55597,8456,37,33991,blocked_shot
55597,8586,40,41365,blocked_shot
55597,8586,43,157723,blocked_shot
55597,8456,46,33991,deflected
55597,8456,49,37412,blocked_shot
55597,8586,52,37506,big chance shot
55597,8586,55,166422,distance
55597,8456,58,38807,shot
55597,8586,61,157723,blocked_shot
55597,8456,64,36615,blocked_shot
55597,8586,67,166422,blocked_shot
30880,10261,1,46700,shot
30880,10261,4,308932,distance
30880,8197,7,173408,shot
30880,10261,10,46700,distance
30880,10261,13,94550,distance
30880,10261,16,160243,shot
30880,10261,19,94550,distance
30880,8197,22,26554,deflected
30880,8197,25,173317,distance
30880,10261,28,94550,distance
30880,10261,31,46700,header
30880,10261,34,160243,distance
30880,8197,37,202562,distance
40766,10172,1,176889,header
40766,10172,4,187266,big chance shot
40766,8650,7,108808,deflected
40766,10172,10,187266,big chance blocked
40766,10172,13,156727,blocked_shot
40766,10172,16,156727,big chance shot
40766,8650,19,34036,deflected
40766,10172,22,187266,shot
40766,8650,25,307021,blocked_shot
40766,8650,28,37234,big chance shot
40766,10172,31,187266,shot
40766,8650,34,108808,blocked_shot
40766,10172,37,63520,big chance header
40766,8650,40,108808,deflected
40766,10172,43,50661,blocked_header
40027,8472,1,35443,direct_freekick
40027,8472,4,113908,blocked_shot
40027,8466,7,41280,distance
40027,8466,10,41280,shot
40027,8472,13,24159,blocked_shot
40027,8466,16,303339,distance
40027,8466,19,303339,deflected
53396,10003,1,144996,big chance shot
53396,10194,4,30830,blocked_shot
53396,10003,7,23305,blocked_shot
53396,10194,10,72735,blocked_shot
53396,10003,13,23305,volley
53396,10194,16,72735,blocked_shot
53396,10194,19,39109,shot
53396,10194,22,106228,blocked_shot
53396,10003,25,102356,blocked_shot
53396,10194,28,39109,blocked_shot
53396,10003,31,144996,big chance blocked
53396,10003,34,26344,blocked_shot
53396,10003,37,144996,direct_freekick
37842,8659,1,23257,blocked_shot
37842,10260,4,30843,shot
37842,10260,7,46509,shot
37842,10260,10,46509,distance
37842,10260,13,30843,blocked_shot
37842,10260,16,46509,blocked_shot
37842,10260,19,46509,shot
37842,10260,22,41468,blocked_shot
37842,8659,25,239807,blocked_shot
37842,10260,28,161035,blocked_shot
37842,10260,31,161012,blocked_shot
37842,10260,34,39618,volley
37842,10260,37,161012,blocked_shot
32445,8191,1,33138,blocked_shot
32445,8191,4,25415,blocked_shot
32445,8191,7,214426,blocked_shot
32445,8668,10,181276,blocked_shot
32445,8191,13,25415,blocked_shot
32445,8191,16,27568,big chance header
32445,8668,19,32705,blocked_shot
32445,8668,22,24006,blocked_shot
32445,8191,25,27568,blocked_shot
32445,8668,28,33639,shot
32445,8668,31,33639,distance
32445,8668,34,215384,blocked_shot
32445,8668,37,32705,deflected
32445,8668,40,32705,deflected
32445,8191,43,181242,shot
58301,8650,1,114268,big chance header
58301,8650,4,30618,blocked_shot
58301,8650,7,114268,blocked_shot
58301,8650,10,108808,shot
58301,8650,13,246575,blocked_shot
58301,8667,16,115681,shot
58301,8650,19,246575,blocked_shot
58301,8650,22,114268,blocked_shot
58301,8667,25,105548,distance
58301,8650,28,22764,blocked_shot
58301,8650,31,307021,big chance header
58301,8650,34,108808,blocked_shot
58301,8650,37,246575,blocked_shot
58301,8650,40,184536,blocked_shot
58301,8667,43,23839,shot
58301,8650,46,30618,blocked_shot
58301,8650,49,184536,distance
37776,10260,1,30843,blocked_shot
37776,10260,4,30843,header
37776,8455,7,30822,big chance shot
37776,8455,10,107417,big chance shot
37776,8455,13,94086,distance
37776,10260,16,30843,blocked_shot
37776,10260,19,30843,shot
37776,10260,22,46509,distance
37776,10260,25,39618,header
52862,10252,1,23264,blocked_shot
52862,10252,4,56972,distance
52862,10172,7,109638,blocked_shot
52862,10252,10,148315,blocked_shot
52862,10252,13,184360,header
52862,10252,16,184360,blocked_shot
52862,10252,19,184360,blocked_shot
52862,10252,22,148315,shot
52862,10252,25,184360,blocked_shot
52862,10172,28,50661,big chance shot
52862,10252,31,160713,distance
52862,10252,34,161414,shot
52862,10172,37,63520,blocked_shot
47229,8466,1,94267,blocked_shot
47229,8466,4,41280,blocked_shot
47229,10194,7,33881,blocked_shot
47229,10194,10,106228,shot
47229,8466,13,94267,blocked_shot
47229,8466,16,94267,shot
47229,8466,19,46010,blocked_shot
48955,9825,1,425255,shot
48955,8472,4,109058,header
48955,9825,7,50047,distance
48955,8472,10,35443,distance
48955,8472,13,70297,header
48955,8472,16,118929,blocked_shot
48955,9825,19,37436,shot
48955,9825,22,50047,blocked_shot
48955,9825,25,75489,blocked_shot
38293,10003,1,52563,blocked_shot
38293,10003,4,143365,shot
38293,8197,7,173317,distance
38293,8197,10,278343,header
38293,8197,13,278343,distance
38293,8197,16,103419,header
40230,8586,1,110189,blocked_shot
40230,8586,4,157723,blocked_shot
40230,8586,7,157723,blocked_shot
40230,8586,10,41365,blocked_shot
40230,10261,13,160243,blocked_shot
40230,8586,16,157723,blocked_shot
40230,8586,19,157723,blocked_shot
40230,10261,22,264840,blocked_shot
40230,8586,25,194165,shot
40230,8586,28,157723,deflected
